id	filename	md5	size	state
5849e4ca-85a9-424b-8ee7-d077df6ba6f1	eb449259-a4cb-475b-a898-b85b0f06cf4d_noid_Red.idat	94b1fd368152ae3d18a09d61064061a6	13677900	released
6d697162-5aff-443c-bb4a-f5c6db84fd4c	5b632e37-5ec7-4ca1-a116-77429f4adf67.rna_seq.augmented_star_gene_counts.tsv	908ee9a55f176fd780addbcee1ae08c9	4193978	released
3c7db785-5942-4b85-b750-65e64cddcdc5	489b775e-f5d4-4326-b6f0-9d0e5da4c7f4_noid_Red.idat	df959246e5db9a9a82b3bc389162c6dc	13677960	released
410b40c9-4377-461d-9322-c0dd3a8a566c	91067de3-9ae5-4542-a8a8-c06672148f62.methylation_array.sesame.level3betas.txt	b8ed70e3380e3dfb7155fdd69e26d12c	23211346	released
5b5e8da7-137b-44d2-8200-88a544c76be6	c09dacb8-9837-4efd-b0be-162456199b75.wgs.ASCAT.gene_level.copy_number_variation.tsv	acec193889be841b605d56a796c0bf49	3442237	released
35b43a9d-5fdc-49a7-884c-4eb276b0dfcc	0548e299-8bb6-40e5-8c5f-327d19dfe17d.wgs.ASCAT.gene_level.copy_number_variation.tsv	8f8ee6b96132d7aef20bf35cff3c5cb0	3441242	released
2564c6a3-ba7f-4e08-a574-668c7fb922c0	da7dddfc-1330-4118-9aa2-d8710ad473e6.wxs.aliquot_ensemble_masked.maf.gz	7f1edc106c260fc48d95f7db1bdd28c6	13844	released
f4657b2a-e5d2-4a4e-8c00-032dcf7f6f9b	16900399-defc-4c53-96f6-a0c27b1dbfb9.wgs.ASCAT.copy_number_variation.seg.txt	c94195352d9293bdceb44ce119fa9974	31489	released
a1f72b50-297d-4d24-bf86-12eb3aebbd23	9c34d7a0-2829-443f-b94f-878f5d615817.methylation_array.sesame.level3betas.txt	6cccd486d5f642bd7be81d71067458b7	22879549	released
a4c5ca52-1302-4de7-874a-08daf0242b25	nationwidechildrens.org_biospecimen.HCM-CSHL-0155-C50.xml	aac31bb5496cb92d6a437f7a59e57227	24935	released
cb61a71d-a1fa-4058-bb7b-550e039b5b13	HCM-CSHL-0155-C50.json	a74f952487b7b4640eee52bfc1e4ea69	44743	released
439067de-889c-45d0-a256-25d750a97aff	9c34d7a0-2829-443f-b94f-878f5d615817_noid_Grn.idat	6908095fdda41d206702574a0878d0eb	13677955	released
d52e6f42-547e-4b12-b536-4475cf932e47	7e80502a-708f-43f7-b6b1-f15f2736adb0.wxs.aliquot_ensemble_masked.maf.gz	cfc88fe134d6c283c6b86eae320f8d8a	96552	released
d101d236-56ba-412d-8d76-28f25bcce35a	dff63081-9b52-4896-bfd2-fb55f99ca113.wgs.ASCAT.copy_number_variation.seg.txt	6f880bf3809a1176e15536dd810af9b6	3044	released
31180e23-9780-43b6-a293-550a4c55b614	3d9478b7-5531-4391-b9a1-8c943f2151da_noid_Red.idat	46547a54f7d63032075b97b4ada25d35	13677955	released
0ef27aab-d150-4c12-a25f-eb9ee81fae17	9a4465d4-d1ac-4619-af1d-882b5e639851.wgs.ASCAT.copy_number_variation.seg.txt	46be15295a2381d0f62fbdb9e36ef53f	5377	released
e7f49bc3-95ec-4d96-b59c-9c9e98083a35	18f13285-a126-4b4f-b9f6-c825bb641c36.rna_seq.augmented_star_gene_counts.tsv	03210d7cd8a1305305531e61ed5999e3	4230588	released
6bc02f75-7cd3-4854-b180-9180b64b8fca	df3d72a4-cd70-4e9e-9b7c-bc35bdf18a13.wgs.ASCAT.copy_number_variation.seg.txt	80d335269caea64c6f83ac4d0f9e87f9	3513	released
d5bd6e7d-34c5-4771-add5-13e732ff8eeb	ed13063d-4c8f-46a6-bbb2-e7ab018fda6e.methylation_array.sesame.level3betas.txt	63bf688ac9a0502222cac68b4cf57b85	23007501	released
41e3d34e-801c-48be-962b-f6dbc834d755	90167c8c-3f88-4067-8807-a8c22dfd83c7.wxs.aliquot_ensemble_masked.maf.gz	e0b7d41561e54ebb484441230016a940	15375	released
a4fb28c8-3836-442f-9592-391c8489b46e	953448c3-ad95-46c9-ae50-208293b44d77_noid_Red.idat	3e5404381f2d7533e24e02e143a40f60	13677955	released
66d8e011-c37c-4a50-a5a2-ccd5abe1c019	23c4f29e-02dd-4631-ac31-29bcc7cc1465.wgs.ASCAT.copy_number_variation.seg.txt	33a2d0326e2f6bb787e3861f34a91d53	3320	released
20ec794f-ff97-4abb-bcd1-d368d68cf37a	09d15299-4827-425d-a24d-7dd078848a59.wgs.ASCAT.gene_level.copy_number_variation.tsv	343c3fe08837e15623380195b93718f7	3441254	released
034ba89f-8598-4aff-aeb6-810dbbb6dfb9	HCM-CSHL-0655-C50.json	c28f2f2f2f3c3ebd2ad3b8337743504e	137422	released
e802ad66-46c0-4fa4-8d58-7d28c7dc5300	caffc04b-480f-4b93-b73e-fc0a4b4b41d6.wgs.ASCAT.gene_level.copy_number_variation.tsv	bad0d991d54cefa48c3b1f7ad4f54b49	3441251	released
8ee1ee14-ab35-409e-a41a-9d22f5eeee27	ed13063d-4c8f-46a6-bbb2-e7ab018fda6e_noid_Red.idat	24faf47f6f52b9e5c750d3a1099abf62	13677955	released
70cd2c79-e9d0-4439-b1dd-357185d1ebb5	953448c3-ad95-46c9-ae50-208293b44d77_noid_Grn.idat	f3fa18a3c1e0e55bf286c7eca00d786e	13677955	released
19882de0-d56e-4036-9365-7975fec2e825	953448c3-ad95-46c9-ae50-208293b44d77.methylation_array.sesame.level3betas.txt	f8d375cc7a9504e16f8e81569e765b11	23050223	released
7215c9d9-3997-4481-8508-0de7142b095d	HCM-CSHL-0655-C50-06A-01-S2-HE.AA232566-D97D-447D-96A8-327C1AA14CA0.svs	093766cda9e28576668d1a5c82ada0aa	408933207	released
c1eef871-2eb9-462a-8858-8559cbbeafbd	ed13063d-4c8f-46a6-bbb2-e7ab018fda6e_noid_Grn.idat	c8407d512dea3c70f656ff81b2ce83e1	13677955	released
231c909a-1b9c-4b11-b356-39b6f88c5782	nationwidechildrens.org_biospecimen.HCM-CSHL-0655-C50.xml	32e16a2db00d304bd0f84490c01fb2e5	46462	released
eca78805-8b1d-49b7-ad56-c68c53f25e67	5b50264e-42a6-4fb0-836d-36ee9f11ec09.rna_seq.augmented_star_gene_counts.tsv	81cfce5840417164465441bfbb08e7ba	4240188	released
853944ad-986a-4560-9f0c-6a31ef3d8a99	HCM-CSHL-0655-C50-06A-01-S1-HE.92AD6AB0-1DD4-4D4F-BDB6-1CCBAE8C9F22.svs	e0beb3fb3eaaefe75159f908bf8832ad	470740031	released
6e6e3931-5efb-4de0-a7e8-f30bc4fc26e8	61d85008-f178-494f-b6a2-0a659b2892f9.wxs.aliquot_ensemble_masked.maf.gz	e944cee8215b99348a6f54effebbe449	14864	released
