id	filename	md5	size	state
f2bf29d2-4c33-4810-90e8-88f37ea47bc8	139b1f70-02f6-4f5e-84b3-81d3677b3f8c.rna_seq.augmented_star_gene_counts.tsv	773da5282d25c0e2f81ed7568ac272ca	4258036	released
8b92f8f9-a6dd-404e-8a46-7703f79e2074	a79070cf-1d49-4131-bf1a-4e4d26580c10_noid_Red.idat	dc02b460ac7d7df5c550483866cace3c	8095236	released
5af4a618-2847-4a01-9e43-78ab5a8f9852	3ba0a627-ba6b-4a50-8e66-eab95c538a36_noid_Red.idat	ca3a056c1ba06d9ede22d07f4a1ae605	8095226	released
55230567-36e5-465f-b1e1-49d19e7fc8b9	TCGA-E9-A1N6-01Z-00-DX1.C0E8FFDC-2614-4DBF-B51E-4646A3919911.svs	a873651853e6f458a38151debcdc4aef	655339379	released
1d691715-a99f-40da-ae83-92b78d6ec78a	nationwidechildrens.org_biospecimen.TCGA-E9-A1N6.xml	e1c060aade1281da7dc4ae98fed59811	87782	released
8c75761d-a80d-47f7-b6a1-ec932d86b80c	nationwidechildrens.org_ssf.TCGA-E9-A1N6.xml	808d6f86ffba99104a0d58223169a884	18962	released
c3b9e954-9acd-481d-b6d1-86db1e62d037	c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.augmented_star_gene_counts.tsv	cc3b27e01805c24b0161bf15802b7a07	4232411	released
ad0385b2-ff52-4cb9-828d-3c8d0c809939	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_D09_778086.grch38.seg.v2.txt	fc0ece7b7f02f397b40f5bfcc7068322	59404	released
7b703258-92be-46ba-9de8-16ac64d9c256	a79070cf-1d49-4131-bf1a-4e4d26580c10.methylation_array.sesame.level3betas.txt	20b3b625b5209c00446ebad68d6bb152	13203710	released
ae96c429-b221-4894-a45a-6aa4e8d32c71	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_D09_778086.nocnv_grch38.seg.v2.txt	eca86d16a44f15005dae9354ca4dffbc	30559	released
82f3a33c-48ba-46ab-80c6-6f9eb25f75cb	26df43a5-3f2c-42c5-96fe-53543a24f282_noid_Grn.idat	9f64d9d3348bfac1531555278b0ab61f	8095236	released
6769b812-fc55-4ee2-9f73-24293df2d710	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_E11_772108.grch38.seg.v2.txt	edd1f52227b648fa024c61185589e1ee	30997	released
49580a56-de73-41dc-9b4a-51a672062f4e	TCGA-E2-A15S-01Z-00-DX1.77CFA95F-F1AE-41BD-BAF8-BCA6F0DFA3A3.svs	21c88ff69a136a4f63d0a243000d9ea8	1216899155	released
4fc4fdd3-1fea-4198-ad91-ba9f047847f0	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_B09_772072.nocnv_grch38.seg.v2.txt	6b82b6c03f87e126792a632754061b38	5286	released
82004d79-07d3-4a01-b266-4d36353ba561	e38d31b7-ad89-4fff-93d5-05f49998727b.rna_seq.augmented_star_gene_counts.tsv	cab5ae5cef16e840b8bd7d3b20f8a0d7	4255419	released
6bd2e297-a545-4b20-8843-7017a4638681	TCGA-BRCA.888a41e1-bc82-44a2-b2c1-05b7590ab22a.ascat2.allelic_specific.seg.txt	640f66b7f9504201661c589cd98a0950	14292	released
82a1efc5-e00a-4132-afa6-321861c800db	nationwidechildrens.org_clinical.TCGA-EW-A1J5.xml	2ea24f888b83268ac520591fd488ec46	76435	released
29c790a6-e694-4ba3-a4e5-0ba165488acd	33b9e3dd-1553-408a-81b0-7552bb1e7305.mirbase21.isoforms.quantification.txt	0441cbd30cab7168d01f2ffd0740b916	376582	released
a46cce72-30cb-4168-9d80-3f53c5b3390c	0b3e945b-971a-49b8-9371-ce217e3f157e.mirbase21.isoforms.quantification.txt	f5a066f0c84d3bc6b05f2fc950d907a0	328865	released
3d8d7f4c-c3f2-4677-a783-42b05d0101b5	TCGA-BRCA.bed7e88d-b9ca-480b-b4c5-43c3403c7990.absolute_liftover.gene_level_copy_number.v36.tsv	c919579eb6d9e1de8773c3955bfe39d0	3432431	released
85d6a443-04c2-4b5c-979e-b0148dc119f1	c186a5f0-883d-425a-8b78-f2ef5bb570b6.methylation_array.sesame.level3betas.txt	868d5ca4c12ba4ec2d643107d4bf2a44	13149210	released
f6e93322-26b8-42e0-9837-607d2f7c4972	nationwidechildrens.org_ssf.TCGA-EW-A1J5.xml	a78f760382b092330099e5761deb120e	15749	released
b33d8fd0-6477-49ef-a960-d74f8ec16f4a	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E03_697998.nocnv_grch38.seg.v2.txt	f1df93a4d38586933cfc675a49a10e0e	6228	released
a7ccf35e-56a9-4bd9-904c-59b1b0cc33b4	TCGA-E2-A1L6-01Z-00-DX1.AFE87067-2BFD-42C2-9334-9DDE8AB61B49.svs	fdb1edb5b09f310fe24e57179f3ea653	1267611355	released
43022002-f131-4b7d-aa2e-a2178aa56d10	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_E11_772108.nocnv_grch38.seg.v2.txt	ea1dbcc4bcf1c32ae2d3b93aed7606a8	3188	released
1ef7bb92-ddb2-4267-a140-da0f86a19999	nationwidechildrens.org_ssf.TCGA-B6-A0RO.xml	41c49114cb2159157f89a680d3562e7e	15643	released
4d5f7d7c-9e12-4b3a-b8e9-34ec7f8a35f6	TCGA-BRCA.8069f916-9d52-4a2c-b30d-3f10e520e1e1.gene_level_copy_number.v36.tsv	8a2a6fb1acef8228f061a6e098e7e3c4	3446939	released
5fcd02dd-f89c-41e9-8528-a2a563d709b1	TCGA-BRCA.ee9101bf-b45d-41d3-bc63-16d9ca91e714.ascat3.allelic_specific.seg.txt	9f7b9e43666b20a61da20f8c1dcf5f7a	2449	released
3a4bf726-ba8e-4d41-969f-222e554578e5	TCGA-AN-A046-01A-02-BS2.74a56161-07f1-4980-a2fd-2c9123fb87bc.svs	ec27f6f4ab5a4b4903a5ba71197e070c	160675922	released
d2be8ae5-3fe7-47f5-be56-2e5e4345ccf1	nationwidechildrens.org_biospecimen.TCGA-BH-A18G.xml	30a5994a77153107227cb985534eee26	58923	released
51265c44-bdcb-4a3a-89a9-72a2b18c3473	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.nocnv_grch38.seg.v2.txt	9c9d3ae4b83d6e4c51e57ff6cf0e8905	7074	released
801d8d50-dc9f-4219-ae5a-a6a06d200c35	901b2b17-0430-4a15-88e8-224a00c0946c_noid_Grn.idat	4f5dacfaa30a749ac86fdb87226af064	719635	released
95434759-f95d-4e7a-bc24-c8d8a2dc6d2c	52ced3b3-f4a7-41a2-bdf8-16fee8595bfd.mirbase21.isoforms.quantification.txt	c367bfb2c2734c22ad5119db62740e89	275457	released
a05be87d-0912-4109-a76c-3f60962006f6	901b2b17-0430-4a15-88e8-224a00c0946c_noid_Red.idat	29e19345f9c2f2060d30d629f2efc3f1	719635	released
b9e86156-9e09-483b-88e5-38da3af2fe65	TCGA-BRCA.c42276ca-218e-44c7-9ac3-b8fd17937399.ascat3.gene_level_copy_number.v36.tsv	629ff66b92fbeefea38df4d99bc171a1	3445502	released
b14166b5-642a-41ba-9eb5-6774377119c2	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_F05_666930.nocnv_grch38.seg.v2.txt	90db2d72d8181773753541c21fb1e8f6	5667	released
8d2b7ecb-f37f-49cd-ae23-f7fc2efd3e0e	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C09_741444.grch38.seg.v2.txt	01a1298fd821e7c537e7dc3b5014afe2	24822	released
6d6fa4a7-e3ab-4383-9ef4-d0629565361a	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B03_667046.grch38.seg.v2.txt	ae31f22a579c86e3b63bd9977f31586d	31521	released
c1500983-7a0a-41be-8359-3bcb63ee0613	TCGA-BRCA.c62fa764-5d48-4bbc-ad18-6e0aff57fa4f.ascat3.gene_level_copy_number.v36.tsv	5d1b39d7e170972294ab5bd5a03d2dde	3445505	released
0361d7ff-535c-4447-93f3-adcce01b9943	512f4412-c3e0-42b2-8f8c-aebfaabf5192.wxs.aliquot_ensemble_masked.maf.gz	6924364c05b767762033b1ef7ebcb7a5	516568	released
90d43b1a-edaa-4a07-8527-54f69ea47b95	52ced3b3-f4a7-41a2-bdf8-16fee8595bfd.mirbase21.mirnas.quantification.txt	97bc3cbdc440c2f5b89f1df389918d95	50149	released
ac9bb699-8a2d-49dc-a440-2254d61be763	6ca048d9-f4dd-4601-b69d-5ef92a166599.wgs.ASCAT.gene_level.copy_number_variation.tsv	81eceed758a2032f4b7f9702ef24c547	3441195	released
0a413f41-553d-462b-a23b-292510393567	21142011-281b-4f60-8018-5f86c831349a.wxs.aliquot_ensemble_masked.maf.gz	05c98c4d8a0c60145cbc09fa8502c9fe	13423	released
21fa263f-875e-40ad-8508-859b75890601	901b2b17-0430-4a15-88e8-224a00c0946c.methylation_array.sesame.level3betas.txt	c63c7e1e4cdd669b3c4a0b3c1008590c	767498	released
e404edd4-363d-4d20-b857-bc3375dc6850	nationwidechildrens.org_biospecimen.TCGA-B6-A0RO.xml	b5f454723564311507f1f6139b75108f	74930	released
cb22fc6e-342e-4a55-a754-66679f4a42c0	TCGA-B6-A0RO-01A-02-TSB.af00bb62-e1ef-4042-a8fe-80173e42c9f8.svs	37ec918317a1e046f4ac50ea0cb6edbd	144060673	released
5d566c1b-718a-4f07-93bf-a19b86bd9366	nationwidechildrens.org_clinical.TCGA-BH-A18G.xml	c75ee7920c0c4f1f346aa33c6a969182	55562	released
d4dc9f82-b71b-46ff-92c5-60f9e8a40643	TCGA-BRCA.ee9101bf-b45d-41d3-bc63-16d9ca91e714.ascat2.allelic_specific.seg.txt	badcb95faca6b4454a6075813929161f	6345	released
1e692f35-fe93-4d33-929b-cd59a84f79ab	nationwidechildrens.org_ssf.TCGA-BH-A18G.xml	b05d9591e66be27dabc3144d79f2a7e5	15665	released
3598cf79-d89f-4471-8da5-e244f22e5c0f	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_C09_741444.nocnv_grch38.seg.v2.txt	82238888f1d0e3eaeffdca27cb1e1f1d	3330	released
7295f369-63e8-4e33-a75e-878e73df6029	TCGA-BH-A18G-01A-01-TSA.a7ff1888-9f8a-4a64-b461-dde8acac284d.svs	dcda21bb383ca7dab837e00efb83fea8	332831923	released
68ce2616-d652-4e1c-8389-a22e875ed245	a7843188-81d1-4b79-ac8b-2dfdaa40ac34.mirbase21.mirnas.quantification.txt	d19d8de97bbb85122029921409d47fa6	50174	released
8faa3272-2200-4751-96e7-1b33c407e37e	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E03_697998.grch38.seg.v2.txt	196aef88a9e4ca56bb9a2bbc985b7521	44441	released
72c9aed3-6256-406d-bae3-3c32c35ba8db	nationwidechildrens.org_clinical.TCGA-B6-A0RO.xml	799f53db9e1f45f65b58baf4475a93a1	50579	released
97243161-af37-45e6-a6de-0f60054c3d02	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_E12_741548.nocnv_grch38.seg.v2.txt	03f28104a3ce43606e237e488bdc0522	3568	released
0e39a586-6233-439c-964a-fc691d1da409	0c29517c-8763-4cc0-8acc-32d24d209f26_noid_Grn.idat	d063664ac0474b5b8be8b819c6e111de	719553	released
eb3af332-7e58-4fd8-9f6e-8456b972e19e	0247ae5b-2c4b-4190-aa02-ccec21933db3.methylation_array.sesame.level3betas.txt	26824aab12fe0b190eee3b52ba27b843	13188045	released
80c16057-0ac0-4a30-927a-364e54a3cab9	TCGA-E2-A1LB-11A-02-TSB.31f7b9f9-b92a-423e-ab1d-6d2539d34635.svs	9a3cac84ff5633036fe5b498c08f0817	94347135	released
e00bb8bb-f804-48a3-bddd-046d298433d6	92fb57b9-4c7a-4564-bd93-3a0375c0340c.methylation_array.sesame.level3betas.txt	9a17657cee8382f64ae9d152d5f16dd9	13192255	released
90ab4c24-5eb1-4254-b4fd-b074fe82ac6a	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_B08_667044.grch38.seg.v2.txt	ba74705fd4b10aff0fbb09ff59af3467	38114	released
a96a6356-12bb-45e8-86ed-1f3a1d8c3549	nationwidechildrens.org_biospecimen.TCGA-A8-A07R.xml	eb71a90f2de551756a8734dbe9704534	100630	released
3c162169-bf74-4076-a263-29d3ca377a44	TCGA-A8-A07R-01A-12-A13B-20_RPPA_data.tsv	d117f327adc3dc035fdea5f6a7ea4ecd	24073	released
4cd32e66-fa42-48f1-bd0b-42bc0037022d	TCGA-A8-A07R.FD75D315-EED7-4350-A890-8FB94648E9FC.PDF	f477545c457f21380735828f60d74502	56152	released
38ee60bb-d0ea-4a42-96d4-1009eb12228f	TCGA-BRCA.b690db1d-6560-4c02-a3b9-3abc43d39c03.gene_level_copy_number.v36.tsv	79c1d525838326664f6a994e57b4876d	3447404	released
244aedc7-2e00-4543-a9de-c1e4ae0c92bf	636c9329-44fb-4dd4-b0d6-2bf0bc9531de.mirbase21.isoforms.quantification.txt	8e358294015271d355a259b987b7b4d0	255652	released
a1b58cd0-559e-467d-a193-96602cd3306f	TCGA-E2-A1LB-01Z-00-DX1.B4AFDB08-BA09-4F6E-806E-4054B790AB8E.svs	4bea0e83ae204c3c67d53700f1971331	988511185	released
d800edcd-d3bf-4f2e-993d-dd8f80502fbf	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_E04_778046.nocnv_grch38.seg.v2.txt	86fbbcbd2830a555a38b648a9c5aeda8	7978	released
1e9d1d1a-4813-4cc8-bb39-ebfb7b1ebb39	nationwidechildrens.org_biospecimen.TCGA-E2-A1LB.xml	58b88a968430477ab731c0dd0fa127e0	75363	released
588f9f2f-3404-4929-9a23-e2c461d8d230	0c29517c-8763-4cc0-8acc-32d24d209f26.methylation_array.sesame.level3betas.txt	80dce0a5fe52bf516ab7b315a181a890	776230	released
c0570d26-d0b9-47c6-b36c-8cc7c17eaff4	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_E04_778046.grch38.seg.v2.txt	cc4a8b080ce22b0a24be4a5458abc66f	35360	released
9d10b73d-8cac-42f4-bda9-37ae538c45b7	TCGA-A8-A07R-01A-02-BS2.b6186fb0-2c74-487c-8d80-1fbc33600982.svs	5d2b74f4aab69b2ed919b040ccbd53fc	485125803	released
f27421b1-07f4-4036-918f-cd95b579676b	f235993b-8756-41c5-936c-e51142cac83f.wxs.aliquot_ensemble_masked.maf.gz	6055fd70f8a8d5949538222ef63c35ba	19097	released
1d5983b1-0d56-41c5-bab4-45e2f3dff83e	TCGA-BRCA.b5e9e344-a813-442e-8bd4-504111e98c0b.ascat2.allelic_specific.seg.txt	660428c5ababe257fb3251714a2013b7	22159	released
1d0307a6-a028-4e8d-bbdc-561cb1d70e08	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_C01_778114.nocnv_grch38.seg.v2.txt	34302118399bd597da02049b764c5fcf	14071	released
77d93a99-3107-493f-98c0-35a9ccddb211	nationwidechildrens.org_clinical.TCGA-A8-A07R.xml	5d64e4c124954a5e8094c061b91337ea	46639	released
dd1ea9f9-888c-4497-b93b-b9b2af15a7f3	TCGA-BRCA.b690db1d-6560-4c02-a3b9-3abc43d39c03.ascat2.allelic_specific.seg.txt	9501c24f7b1a47ddcb10531ff89bd83b	10154	released
89481bca-ddb1-44c6-833b-c6690b211cde	TCGA-E2-A1LB-01A-01-TSA.421ba6bf-0e55-4fa7-81f3-3cf0fde480ed.svs	aac115cd9f328e8e0c49fc1292ec7782	190150719	released
fd2091c3-68bf-4b22-8870-eefacf144c98	f8fe7bb6-e646-4bc7-a6db-c691fd36a582.mirbase21.isoforms.quantification.txt	2e10a0a2e5691f8bcc964112f53f914c	302209	released
14f200d5-a3a8-4b26-83e4-561f93f1d267	927ab78f-09af-4367-ab60-427185570a19.wxs.aliquot_ensemble_masked.maf.gz	3af1172a949d09a1be09b17672e4f9f7	80054	released
