id	filename	md5	size	state
0de76089-860a-4d0a-9324-4948aa4d383b	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_H09_734634.grch38.seg.v2.txt	07564712a1a1b24b9363a7783abf1709	20904	released
98d8cb86-a6a9-47f9-aeff-39af9a6adb1c	TCGA-A8-A06R.B6B7939C-63AF-4B52-B494-AA09A9C03871.PDF	5ba8234d226ea112ba080651fbc85eca	72147	released
eb70a021-1455-4e5f-b993-09d15ec1c885	462adb37-a3b6-4898-aa2f-80cae94a54a1.wxs.aliquot_ensemble_masked.maf.gz	66ca1f4922fced739c8325c8d5e69c54	23515	released
fb32f0b1-4fb7-43d5-8091-dc13a1f6d9e8	1d468785-141d-40ca-acb1-d6d85a8c9d7b.rna_seq.augmented_star_gene_counts.tsv	014bebf8b00089c3524d39200bce491c	4246171	released
ae279dea-3bff-4c3b-b59b-eb73472deaa0	TCGA-BRCA.7a83fa45-d75d-40c9-a35a-2f6b5e1e70ee.ascat2.allelic_specific.seg.txt	6737c810b572aa695f18f0d555120228	11730	released
dcfe1340-4c0a-427c-9fb8-a3cecd8775f0	2ab8eb6b-f68d-4a7a-b9ba-9073633b8d38.methylation_array.sesame.level3betas.txt	9eb0018d0473e97946bccf6f0791aa84	13185405	released
31c04890-45a7-46cb-8cfb-d0d2f666a106	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_A02_628278.grch38.seg.v2.txt	f4c059b1f356e2b189cca700712f4d84	156279	released
a189301c-8318-4e01-91e0-4f9f67806e1a	9785587d-1f21-476b-9a31-ba6d9a0e7974.methylation_array.sesame.level3betas.txt	78faf73bf1badd4baa0d91abbe978e45	769019	released
247f4654-c262-40f1-a876-635d2fa229f2	TCGA-BRCA.aa0e910d-28fb-41f0-b545-601feb989ee1.absolute_liftover.gene_level_copy_number.v36.tsv	6f49f4147e9f01fa7338abe617625af9	3429812	released
51a99925-8e6b-418a-a4ca-e902a09575ab	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_C04_628394.grch38.seg.v2.txt	4db67f00adfceec64251396052c2f7eb	21028	released
da6b2b75-43ba-4ad0-a115-3b865d0cc614	TCGA-AR-A0TX.4FC34715-9004-4F53-B914-F0004AEA88C8.PDF	99ce05191e1318af946fafb381733ce7	57330	released
f58d2bf7-62ba-49bb-bc12-a5b00d33bd1d	64bf66fe-cb7f-49f9-845f-5ca71a5b2601_noid_Grn.idat	f28a6517d1b4b5f6f88a8943d9aaec25	8091485	released
2522f302-3269-4ca3-aad4-e3bc70965c0d	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H09_698138.grch38.seg.v2.txt	b6696149e0b064604b14c74d3f595f36	50734	released
ce1ef36d-e40e-4a17-893c-7ab2c3c9c008	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H11_697976.nocnv_grch38.seg.v2.txt	bca520427b0cdc29b9068ed40cf20484	4692	released
eb166054-ff70-4a86-883b-9c25a7d2b0e5	6cc59c3f-0de5-4232-ab7a-7195a92e7d89.rna_seq.augmented_star_gene_counts.tsv	2ce77f34d6c915bc5ae66ccedd2b1fe3	4245622	released
f08fb720-e081-47f8-8dad-d1aa0c033190	nationwidechildrens.org_ssf.TCGA-AR-A0TX.xml	c2f3794c0e9bdfe123782ba68d11079b	15661	released
4d15993f-9c9b-47d1-9457-fe388b80a151	TCGA-BRCA.ffb216a3-2131-42ce-97ba-9a4fb4ad0a69.ascat3.allelic_specific.seg.txt	6690fbb8bfc289240410325161ef8f2f	9094	released
88207f46-828f-4dde-ba40-468ed832b50b	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_H09_698138.nocnv_grch38.seg.v2.txt	f087ba7b6b1cdb8522cf3e69d5725ba4	22120	released
265fa10b-9393-4c95-99a0-df47069deaac	999cfdd3-ebd0-43e5-b13f-3e9d2feb7522.mirbase21.isoforms.quantification.txt	1225da5e0fabb42d88e7e326ef7f745d	391961	released
284dc276-0e68-4699-b106-959b4830cf23	TCGA-BRCA.ffb216a3-2131-42ce-97ba-9a4fb4ad0a69.ascat3.gene_level_copy_number.v36.tsv	44be654a8067cfe418582397752941e2	3446862	released
aea98609-3515-4e0c-bb6f-fcb8bdad635c	TCGA-AR-A0TR.6535D911-D718-4794-9D5E-6E06553464FF.PDF	84d22b93cede8034499a8863b0d2e2f0	61466	released
d67d6fbf-50fa-485e-8ac7-a3c7ac33b3b2	63eff205-4fd4-4148-a596-2f7c17da328f.rna_seq.augmented_star_gene_counts.tsv	7ca8610099c7aa71177daa282e6913eb	4250633	released
fc540c4d-ba94-4eea-86b5-8f519c76ecab	TCGA-BRCA.ffb216a3-2131-42ce-97ba-9a4fb4ad0a69.gene_level_copy_number.v36.tsv	e99cd4144526823cbff26023eb56e9df	3448309	released
59197735-5aae-4f0b-a52b-e33e2a50b2d9	nationwidechildrens.org_biospecimen.TCGA-AR-A0TX.xml	852a578c400e9fd066960dcc2be62aee	81517	released
a1597254-02b9-49c7-867b-1c85d447c9dc	TCGA-A1-A0SE-01A-01-BS1.bc41fb6d-f6a5-495c-b429-80d289f0bda1.svs	acedb82b22eb947bf934fb0f0aa6f7d5	476357101	released
34933250-0d06-4072-b05f-99306e9ce476	513a912d-ce2b-45b6-9880-f1d17dfc2d66.mirbase21.mirnas.quantification.txt	1daab1adc915335b5f8fe088901b1804	50096	released
90452523-0f9a-4c14-9d5f-e44f7079fb18	38387a4f-c65d-4075-8133-fdf259e919ed.rna_seq.augmented_star_gene_counts.tsv	96812a3c2bc4d47d1b261e1573bdeefd	4213910	released
61ac713c-4fc8-4be2-9bf7-e87c6faba618	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E11_870988.nocnv_grch38.seg.v2.txt	5111b25131707a0d5ce90f22297163b4	3205	released
5acbb464-c9ef-4f2f-827f-bad94cc05cdf	TCGA-BRCA.401a4b1d-1f1d-4d3c-b330-02fb9ba433d3.gene_level_copy_number.v36.tsv	bf1274e797737d2365198764cf2da838	3446841	released
b6832868-dd28-457e-8430-9b5a1f5b2387	TCGA-AR-A0TR-01A-21-A13C-20_RPPA_data.tsv	70540a6136b682ab9d03fccb616b1583	22115	released
53f1310d-cea9-4179-ad5c-3a257fcc7ed3	TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A.svs	401a42c3dac58c61c857a148a0a96ad0	1114028148	released
5ddaf863-160a-42c1-b6ad-16a959816edc	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_D12_698000.grch38.seg.v2.txt	5beb833e351b90fb05696acc02a8f133	24632	released
1b43f62f-483e-4610-b61a-732b18cd3453	4a4651d5-6b67-49c5-a1a5-0370732f3d2d_noid_Red.idat	f303a82b4aa27b5247675cc5c3c1dcd3	8091485	released
f7bdce43-53f0-4feb-8380-03e86a07ae7c	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_C08_698096.grch38.seg.v2.txt	9502714895b1d369b4d23fdacb648d8f	84909	released
04a7cce8-c3b3-4994-9dac-c0e53099f37d	676cce88-9f6e-4490-8e73-c0e88bd00075.rna_seq.augmented_star_gene_counts.tsv	8bd64566a6e28ef70633a906518ec4b6	4248694	released
acbb02e6-5995-4f7a-b709-ed14c4a10a91	TCGA-AR-A0TR-01A-01-BSA.f1455ed0-393b-495c-9618-bbe3088baf4d.svs	4915dd67ffd8cb5898f74a7888e28ef8	251299173	released
f8379595-0499-4b27-9dc5-894820116244	4a4651d5-6b67-49c5-a1a5-0370732f3d2d_noid_Grn.idat	32023f492ce2bbab347ca56f9512d77f	8091485	released
c045924b-b68e-48ed-a124-ed2466b8cb5a	0c0daf8e-7ba6-453b-9f5b-f28993ddb1a5_noid_Red.idat	a3ce93b3b9c5a729bd723ce8be6fe6ba	8091485	released
eb2c269f-582c-4fc1-8706-ff2034ba588a	TCGA-BRCA.401a4b1d-1f1d-4d3c-b330-02fb9ba433d3.absolute_liftover.gene_level_copy_number.v36.tsv	509597571ca16b6fc9ee64f6f240df7c	3431348	released
fa83738a-c9f2-433e-9050-54d0e90e3092	TCGA-AR-A0TR-01Z-00-DX1.BBCE653F-7DD0-4830-BAD3-C06207A93853.svs	846f96a23aae57dc3edb771cd44f570a	1506890479	released
48c6e0d1-2128-4730-8446-8368713b40f8	b87a7fd5-ad2a-44e5-b888-3bf7fd72ade1.methylation_array.sesame.level3betas.txt	160ab672da98b6fcf67d37f87293166f	13110892	released
9ec2eb8f-5a66-45ea-8428-e8fc9163b3fb	SHAWM_p_TCGAb72_SNP_N_GenomeWideSNP_6_E04_698126.nocnv_grch38.seg.v2.txt	dec9b6288e734201f61e6302f44e5f06	33920	released
133409ef-3ed3-4dbc-b4b7-af689aff6fc3	TCGA-BRCA.fd45dc6f-bce7-4005-b1e7-be2b2b7dbbca.ascat2.allelic_specific.seg.txt	582b869fa79b2d836868aaf8b055ea3e	9737	released
9645f54e-cec9-471f-8ce7-2e4412dce11b	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.ascat3.gene_level_copy_number.v36.tsv	4d626566381deccb918c91a662dd6ff3	3445505	released
9c8084da-0af0-406c-b8ad-24606722d102	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_E11_870988.grch38.seg.v2.txt	24712b372d16e7dc8ad07dde2cec5ef2	24865	released
c2bc440f-f5c0-41b4-a0ad-af319e053d7e	b87a7fd5-ad2a-44e5-b888-3bf7fd72ade1_noid_Grn.idat	8d52637bb2d82de6b229d0aa3636119c	8095265	released
3d72e23a-15a1-4572-b68a-f8bf15f25cf1	nationwidechildrens.org_clinical.TCGA-GM-A2DA.xml	88207860a26c44b4c43e2be72a208fe4	246964	released
7c1a175e-a262-43c1-bffc-08fe6e657feb	nationwidechildrens.org_biospecimen.TCGA-OL-A5D6.xml	74fb2c99fa27cf239c7a3ff2ae87650e	52308	released
fcdfdc11-d5ed-4694-a999-661d2df45a04	DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C02_1361042.nocnv_grch38.seg.v2.txt	06f257e0bac6a10a1eb42b4d3a20afff	11659	released
0377e1c5-db64-4fdc-a772-d427c75d8bea	DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_C02_1361042.grch38.seg.v2.txt	dd979dff75fcb6e634f246221f6b1655	29161	released
822b202e-510e-4792-80d0-9e13750b72b6	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.gene_level_copy_number.v36.tsv	f97d91d489f5ec72bf7248889658141b	3446831	released
c0a1428c-ad97-41a3-88cf-2164e8c27e32	RANDS_p_TCGA_b109_SNP_1N_GenomeWideSNP_6_B04_772006.grch38.seg.v2.txt	a9adf228a99f6dd7b797378f7e2a31a3	23413	released
ff5f8ada-17c5-497e-9182-63a05e3ab4c5	64b12ba7-a481-4fdb-9c74-38c94c7ef3c9.rna_seq.augmented_star_gene_counts.tsv	e0746cf579c06c091575742c3c4837ce	4234675	released
15c23d40-d7b2-46e2-a3b9-515625f20744	TCGA-BRCA.9bd1f34e-2bf1-45d9-8553-9abc40c3c175.ascat3.allelic_specific.seg.txt	a3bf02f69d4de082228c11bc7ae2d342	5395	released
86925470-1065-44f5-a4e5-a3c55a73c995	TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC.svs	47dbf6625afc5a832ed147cc5303f173	1265684695	released
2410cdbf-8c9a-45ae-af30-944d7a2221ec	TCGA-BRCA.9bd1f34e-2bf1-45d9-8553-9abc40c3c175.ascat2.allelic_specific.seg.txt	ed1c4722efbf4b2c2fa6893d368941a3	9745	released
51e0e5c5-b139-4a87-99a9-7b0058533b91	nationwidechildrens.org_clinical.TCGA-OL-A5D6.xml	7d3cde1895f460861cad5ab80a7be3e1	60411	released
9b3e55fc-d620-4f91-81f1-e3f6c59eeab6	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.ascat2.allelic_specific.seg.txt	99345e533cdd21ee9e0490a15423f4fd	7952	released
e18b2106-1056-4f5e-b547-2b33d06fdae6	RANDS_p_TCGA_b109_SNP_1N_GenomeWideSNP_6_F03_771916.nocnv_grch38.seg.v2.txt	ed472f32d31ade53146add229b34a8ba	38444	released
8704aef7-b290-4996-8d93-5ff14cedc1c9	cb088b4c-09af-47d8-9963-1a50d5c130b1_noid_Red.idat	371059cdebd02026696783688ab241f7	8091452	released
7117da49-7d74-4f29-96f0-eca3f64062ae	cb088b4c-09af-47d8-9963-1a50d5c130b1.methylation_array.sesame.level3betas.txt	f3b76a98672074c515ea38c5d2022050	13157925	released
5ac0f3fa-0b77-4b76-a2d0-bb45b0f4ddb7	RANDS_p_TCGA_b109_SNP_1N_GenomeWideSNP_6_B04_772006.nocnv_grch38.seg.v2.txt	6915d8ccdfe08f9730e7e9e0b3b4761f	3188	released
702f42ba-59ac-420a-a79c-958ca0a2a197	TCGA-BRCA.9bd1f34e-2bf1-45d9-8553-9abc40c3c175.absolute_liftover.gene_level_copy_number.v36.tsv	9fb0832abafb66cc059903948690792b	3431810	released
7755230e-eb21-4b77-b6f8-10927d160165	0ef48df7-3daf-4cd3-8114-9ec2dc3342f7.mirbase21.isoforms.quantification.txt	ea24d593dd73c4f878e653c9a7810561	257382	released
523ec379-91a2-4c7b-987c-fa4f82600c0e	TCGA-A2-A0YG-01A-02-BSB.23b5c2d3-91a2-4091-bd43-04210baa9941.svs	134433e6501493d4c0daff0bb1c8aae9	309214829	released
be961303-ea26-4255-8bf6-cd66d49f6a59	b817a469-3d3a-495b-92ad-c3ebf0696615.methylation_array.sesame.level3betas.txt	0cef99c163b3ef74b92e0aa43d3a2311	12757767	released
c0c3619d-3da7-4e7c-b58c-3a5cf3345b1f	cc42067e-060d-4e8f-ba40-ec50bdad530e.wgs.ASCAT.gene_level.copy_number_variation.tsv	1bd4882a49ef48811833bcf82f1e346a	3442766	released
60ad962d-3fb8-4c90-8112-09d60e24730c	TCGA-BRCA.2c4bb4d1-3f75-4aa5-aec3-c402ba52579e.absolute_liftover.gene_level_copy_number.v36.tsv	bb16e517da9f34360401a5386b0b6e68	3431942	released
cb92f61d-041c-4424-a3e9-891b7545f351	f3f4f12a-f8bf-4fd7-be7e-f0cef6f98e73.wxs.aliquot_ensemble_masked.maf.gz	79fb070ece0a269f9646edc7c354ed8a	22051	released
3ea6ac83-3a51-4b38-bc11-e27bc4373a60	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_F05_730920.grch38.seg.v2.txt	2d0d8628f7b3b619ca2e8c425cebe2f5	23094	released
dc8d96ef-81eb-41c8-a486-02d107c1a137	960e161b-c2da-496e-9aaf-f73a6e14ee46.mirbase21.mirnas.quantification.txt	c32535c0f3ccf37de9826d339701dcfc	50027	released
a6045e1f-fc18-439d-8f80-f2ed1c5a0933	TCGA-BRCA.fd45dc6f-bce7-4005-b1e7-be2b2b7dbbca.absolute_liftover.gene_level_copy_number.v36.tsv	b7550beab000d028a2d509c84fc2e275	3432170	released
0b422fca-bad5-4306-a42a-d7de71ca4b40	TCGA-BRCA.fd45dc6f-bce7-4005-b1e7-be2b2b7dbbca.ascat3.allelic_specific.seg.txt	ba09803db150cf4aa5a90a57414169c7	6271	released
0a9ea7ac-9d51-4ff7-b40b-659a57e64945	TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F.svs	85079bc9f671b29dfebc3d63fdf6b685	655624470	released
9a03da54-6e88-4478-bca6-e014fe37c91b	2d252a15-4faa-493c-b9d2-4eaa9025e21c.mirbase21.isoforms.quantification.txt	4150b28338cfe23847973cf8bdd7743a	419083	released
cd824580-10c8-4809-8a93-8b5dd9a5aa33	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_D06_772178.nocnv_grch38.seg.v2.txt	1524093ae2b1f3b9a13bd3042c3899c1	5060	released
6c4455ce-0b26-453b-adb5-03d7c220d157	TCGA-BRCA.07321363-1d47-430a-a3ce-ec16f9b52d3a.ascat3.allelic_specific.seg.txt	baa10bf62b0be8c0a1d2a1285ad840ca	5184	released
cc7f30ec-5369-45ec-80cb-68534838a655	cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.augmented_star_gene_counts.tsv	d49025f52acc466d3422baae1c3319e1	4242388	released
9da4ab4c-2fa3-4eae-9225-72827c77346d	TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3.svs	27bdde0ea7b7cfd8e29072d3540ce1f8	772736769	released
1c3a877f-5c92-4e94-a2a1-fc12bce02511	0a96b29f-218b-43c2-b5e0-b28979744ea7_noid_Grn.idat	f213bea5b2fb4f66c83138e3668fd851	719635	released
1042725e-06a8-465b-812a-325cb2d9db5d	TCGA-A1-A0SD.DD89D265-9E20-49C2-93BD-666BE7D5E41B.PDF	df24b563fb0c9ab4a2dd9f492b2c9993	430690	released
0ec61550-3fe3-4a9a-b418-2a6be7f01dc1	0a96b29f-218b-43c2-b5e0-b28979744ea7_noid_Red.idat	c7d8d9249f8156bd1e18019062c72e48	719635	released
9af2b241-1e11-470f-978e-f1ea7fd60814	nationwidechildrens.org_biospecimen.TCGA-EW-A1IZ.xml	2f3683689c23c2f1dcf4c86a805c2cff	61387	released
